id	gene_symbol	complex
Q13094	LCP2	SLP-76-PLC-gamma-1-VAV complex, alpha-TCR stimulated
Q13094	LCP2	SLP-76-PLC-gamma-1-ITK complex, alpha-TCR stimulated
Q13094	LCP2	LAT-PLC-gamma-1-p85-GRB2-CBL-VAV-SLP-76 signaling complex, C305 activated
Q13094	LCP2	SLP-76-Cbl-Grb2-Shc complex, Fc receptor gamma-R1 stimulated
Q13094	LCP2	LCK-SLP76-PLC-gamma-1-LAT complex, pervanadate-activated
Q13094	LCP2	PLC-gamma-1-SLP-76-SOS1-LAT complex
Q13094	LCP2	ITK-SLP-76 complex, anti-TCR stimulated
Q13094	LCP2	Cbl-SLP-76-Grb2 complex, Fc receptor gamma-R1 stimulated
Q13094	LCP2	PLC-gamma-2-SLP-76 complex
Q13098	CSN1	Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)
Q13111	CAF1A	ASF1-interacting protein complex
Q13111	CAF1A	Replication-coupled CAF-1-MBD1-ETDB1 complex
Q13111	CAF1A	Chromatin assembly complex (CAF-1 complex)
Q13111	CAF1A	Histone H3.1 complex
Q13112	CAF1B	ASF1-interacting protein complex
Q13112	CAF1B	Histone H3.1 complex
Q13112	CAF1B	ASF1-histone containing complex
Q13112	CAF1B	Chromatin assembly complex (CAF-1 complex)
Q13114	TRAF3	TANK-TRAF2-TRAF3 complex
Q13118	KLF10	BP-SMAD complex
Q13127	REST	REST-CoREST-mSIN3A complex
Q13131	AAPK1	NDPKA-AMPKalpha1 complex
Q13148	TADBP	Large Drosha complex
Q13158	FADD	DISC complex
Q13158	FADD	Death induced signaling complex DISC (FAS, FADD, CASP8, CFLAR), membrane-associated, CD95L induced
Q13158	FADD	Ternary complex (TRAF2, FADD, TRADD)
Q13158	FADD	Death induced signaling complex II (FADD, CASP8, CFLAR), cytosolic, CD95L induced
Q13158	FADD	FAS-FADD-CASP8-CASP10 complex
Q13158	FADD	FAS-FADD-CASP10 complex
Q13158	FADD	Death-inducing signaling complex DISC (type I cells associated), stimulated
Q13163	MP2K5	Kinase maturation complex 1
Q13191	CBLB	SH3KBP1-CBLB-EGFR complex
Q13227	GPS2	NCOR complex
Q13227	GPS2	SMRT complex
Q13227	GPS2	NCOR-HDAC3 complex
Q13227	GPS2	Kaiso-NCOR complex
Q13227	GPS2	MSH4-MSH5-GPS2 complex
Q13243	SRSF5	PGC-1-SRp40-SRp55-SRp75 complex
Q13247	SRSF6	PGC-1-SRp40-SRp55-SRp75 complex
Q13257	MD2L1	MAD2-CDC20 complex
Q13263	TIF1B	NCOR1 complex
Q13263	TIF1B	Emerin complex 32
Q13277	STX3	Complexin complex (STX3, CPLX1, CPLX3)
Q13277	STX3	SNARE complex (VAMP2, SNAP25, STX1a, STX3, CPLX1, CPLX3, CPLX4)
Q13283	G3BP1	Emerin complex 25
Q13287	NMI	Emerin-actin-NMI complex
Q13287	NMI	Emerin-actin-NMI-(alphaII)spectrin complex
Q13287	NMI	Emerin complex 32
Q13287	NMI	Emerin complex 52
Q13287	NMI	Emerin complex 24
Q13287	NMI	Emerin architectural complex
Q13287	NMI	IFP35-NMI complex
Q13309	SKP2	p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex
Q13309	SKP2	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)
Q13309	SKP2	CDH1-SKP2 complex
Q13309	SKP2	P-TEFb-SKP2 complex
Q13309	SKP2	SCF subcomplex (WEE1, SKP2, BTRC)
Q13309	SKP2	Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)
Q13309	SKP2	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1)
Q13309	SKP2	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)
Q13315	ATM	ATM-NBS1 complex
Q13315	ATM	ATM homodimer complex
Q13315	ATM	MDC1-MRN-ATM-FANCD2 complex
Q13315	ATM	BASC complex (BRCA1-associated genome surveillance complex)
Q13330	MTA1	ESR1-CDK7-CCNH-MNAT1-MTA1-HDAC2 complex
Q13330	MTA1	MTA1 complex
Q13330	MTA1	MTA1-HDAC core complex
Q13330	MTA1	Anti-HDAC2 complex
Q13330	MTA1	NRD complex (Nucleosome remodeling and deacetylation complex)
Q13347	EIF3I	EIF3 complex (EIF3B, EIF3G, EIF3I)
Q13347	EIF3I	EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)
Q13347	EIF3I	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)
Q13347	EIF3I	EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)
Q13347	EIF3I	EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)
Q13347	EIF3I	EIF3 complex (EIF3B, EIF3J, EIF3I)
Q13352	CENPR	CENP-A NAC-CAD complex
Q13363	CTBP1	BRCA1-CtIP-CtBP complex
Q13363	CTBP1	CtBP complex
Q13363	CTBP1	LSD1 complex
Q13363	CTBP1	SHARP-CtBP1-CtIP-RBP-Jkappa corepressor complex
Q13363	CTBP1	SHARP-CtBP1-CtIP complex
Q13363	CTBP1	SHARP-CtBP complex
Q13367	AP3B2	AP3 adapter complex
Q13367	AP3B2	AP3-BLOC1 complex
Q13368	MPP3	P2X7 receptor signalling complex
Q13371	PHLP	DRIP78-PHLP complex
Q13393	PLD1	PKC-alpha-PLD1-PLC-gamma-2 signaling complex, lacritin stimulated
Q13404	UB2V1	Ubiquitin ligase complex (TRAF6, TAB2, MALT1, UEV1A, BCL10)
Q13405	RM49	55S ribosome, mitochondrial
Q13415	ORC1	BRCA1-IRIS-pre-replication complex
Q13415	ORC1	ORC complex (origin recognition complex)
Q13416	ORC2	MCM8-ORC2-CDC6 complex
Q13416	ORC2	ORC complex (origin recognition complex)
Q13416	ORC2	Ku-ORC complex
Q13418	ILK	ILK-PARVB-ARHGEF6 complex
Q13426	XRCC4	DNA double-strand break end-joining complex
Q13426	XRCC4	DNA ligase IV-XRCC4-XLF complex
Q13426	XRCC4	DNA ligase IV-XRCC4-PNK complex
Q13426	XRCC4	DNA ligase IV-XRCC4 complex (LX complex)
Q13435	SF3B2	17S U2 snRNP
Q13435	SF3B2	CDC5L complex
Q13435	SF3B2	18S U11/U12 snRNP
Q13435	SF3B2	C complex spliceosome
Q13435	SF3B2	SF3b complex
Q13438	OS9	HIF1A-OS9-EGLN1 complex
Q13438	OS9	HIF1A-OS9-EGLN3 complex
Q13451	FKBP5	TNF-alpha/NF-kappa B signaling complex 8
Q13451	FKBP5	TNF-alpha/NF-kappa B signaling complex 9
Q13451	FKBP5	TNF-alpha/NF-kappa B signaling complex 7
Q13469	NFAC2	NFAT-JUN-FOS DNA-protein complex
Q13472	TOP3A	BLM-TOP3A complex
Q13472	TOP3A	FA complex (Fanconi anemia complex)
Q13480	GAB1	SHC3-GAB1 complex
Q13485	SMAD4	CREBBP-SMAD3-SMAD4 pentameric complex
Q13485	SMAD4	SMAD2-SMAD4-FAST1-TGIF-HDAC1 complex, TGF(beta) induced
Q13485	SMAD4	SMAD3-SMAD4-FOXO4 complex
Q13485	SMAD4	Ectodermin-SMAD4 complex
Q13485	SMAD4	SMAD2-SMAD4-FAST1 complex
Q13485	SMAD4	SMAD4-SKI complex
Q13485	SMAD4	SMAD3-SMAD4-cJUN complex
Q13485	SMAD4	SMAD4-SNO-SKI complex
Q13485	SMAD4	SKI-SMAD2-SMAD4  pentameric complex
Q13485	SMAD4	SMAD3-SMAD4-FOXO3-FOXG1 complex
Q13485	SMAD4	SMAD3-SMAD4-FOXO1 complex
Q13485	SMAD4	SMAD3-SMAD4-FOXO3 complex
Q13485	SMAD4	SMAD4-SMAD2-SMAD3 complex
Q13485	SMAD4	RSmad complex
Q13485	SMAD4	SMAD3-SMAD4-SP1 complex
Q13485	SMAD4	SMAD3-SMAD4-CTCF protein-DNA complex
Q13485	SMAD4	SKI-SMAD3-SMAD4  pentameric complex
Q13485	SMAD4	CREBBP-SMAD2-SMAD4 pentameric complex
Q13485	SMAD4	SMAD3-SMAD4-cJun-cFos complex
Q13485	SMAD4	SMAD4-SKI-NCOR complex
Q13485	SMAD4	SMAD3/4-E2F4/5-p107-DP1 complex
Q13485	SMAD4	SMAD2-SMAD4-FAST1-TGIF complex, TGF(beta) induced
Q13490	BIRC2	TRAF2-cIAP1/BIRC2 complex
Q13490	BIRC2	Tumor necrosis factor receptor 1 signaling complex
Q13503	MED21	PC2 complex
Q13503	MED21	NAT complex
Q13503	MED21	RNA polymerase II complex, chromatin structure modifying
Q13503	MED21	Mediator complex
Q13503	MED21	BRCA1-RNA polymerase II complex
Q13503	MED21	RNA polymerase II complex, chromatin structure modifying
Q13503	MED21	ARC-L complex
Q13503	MED21	RNA polymerase II complex, chromatin structure modifying
Q13503	MED21	RNA polymerase II complex, incomplete (CDK8 complex), chromatin structure modifying
Q13507	TRPC3	TRPC3-TRPC4 channel complex, redox-sensitive
Q13507	TRPC3	TRPC1-TRPC3-TRPC7 complex
Q13523	PRP4B	C complex spliceosome
Q13526	PIN1	RAF1-PPP2-PIN1 complex
Q13535	ATR	ATR-HDAC2-CHD4 complex
Q13535	ATR	ATR-ATRIP complex
Q13535	ATR	ATR-HDAC2 complex
Q13547	HDAC1	LSD1 complex
Q13547	HDAC1	RB1-HDAC1-BRG1 complex
Q13547	HDAC1	MeCP2-SIN3A-HDAC complex
Q13547	HDAC1	TIP5-DNMT-HDAC1 complex
Q13547	HDAC1	SKI-NCOR1-SIN3A-HDAC1 complex
Q13547	HDAC1	Anti-HDAC2 complex
Q13547	HDAC1	pRb2/p130-multimolecular complex (DNMT1, E2F4, SuV39H1, HDAC1, RBL2)
Q13547	HDAC1	CtBP complex
Q13547	HDAC1	SWI/SNF chromatin-remodeling complex
Q13547	HDAC1	NRD complex (Nucleosome remodeling and deacetylation complex)
Q13547	HDAC1	NCOR-SIN3-HDAC1 complex
Q13547	HDAC1	CBF1-HDAC1-SMRT complex
Q13547	HDAC1	ALL-1 supercomplex
Q13547	HDAC1	SIN3-SAP25 complex
Q13547	HDAC1	SIN3-ING1b complex II
Q13547	HDAC1	XFIM complex
Q13547	HDAC1	NCOR2 complex
Q13547	HDAC1	SMAD3-cSKI-SIN3A-HDAC1 complex
Q13547	HDAC1	Emerin regulatory complex
Q13547	HDAC1	BRAF53-BRCA2 complex
Q13547	HDAC1	NCOR-SIN3-HDAC-HESX1 complex
Q13547	HDAC1	DNMT3B complex
Q13547	HDAC1	Rb-HDAC1 complex
Q13547	HDAC1	HDAC1-associated protein complex
Q13547	HDAC1	HERP1/HEY2-NCOR-SIN3A complex
Q13547	HDAC1	ING2 complex
Q13547	HDAC1	anti-BHC110 complex
Q13547	HDAC1	Emerin complex 32
Q13547	HDAC1	Mi2/NuRD-BCL6-MTA3 complex
Q13547	HDAC1	BRM-SIN3A complex
Q13547	HDAC1	Mi-2/NuRD-MTA2 complex
Q13547	HDAC1	LARC complex (LCR-associated remodeling complex)
Q13547	HDAC1	BRCA1-HDAC1-HDAC2 complex
Q13547	HDAC1	SIN3-ING1b complex I
Q13547	HDAC1	BRMS1-SIN3-HDAC complex
Q13547	HDAC1	p33ING1b-HDAC1 complex
Q13547	HDAC1	PU.1-SIN3A-HDAC complex
Q13547	HDAC1	HDAC1-associated core complex cII
Q13547	HDAC1	pRb2/p130-multimolecular complex (RB2, E2F4, HDAC1, SUV39H1, P300)
Q13547	HDAC1	HDAC1-associated core complex cI
Q13547	HDAC1	SMAD2-SMAD4-FAST1-TGIF-HDAC1 complex, TGF(beta) induced
Q13547	HDAC1	CoREST-HDAC complex
Q13547	HDAC1	NK-3-Groucho-HIPK2-SIN3A-RbpA48-HDAC1 complex
Q13547	HDAC1	FE65-TSHZ3-HDAC1 complex
Q13547	HDAC1	MTA2 complex
Q13547	HDAC1	SIN3 complex
Q13573	SNW1	C complex spliceosome
Q13573	SNW1	SMRT-SKIP-CBF1 complex
Q13576	IQGA2	TNF-alpha/NF-kappa B signaling complex 5
Q13576	IQGA2	CHUK-IQGAP2-AKAP8L-RELA-TNIP2 complex
Q13596	SNX1	SNX complex (SNX1a, SNX2, SNX4)
Q13596	SNX1	Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26B)
Q13596	SNX1	Retromer complex (SNX1, SNX2, VPS35, VPS29, VPS26A)
Q13596	SNX1	SNX complex (SNX1, SNX6)
Q13608	PEX6	Pex26-Pex6-Pex1 complex
Q13616	CUL1	Ubiquitin E3 ligase (CDC34, NEDD8, BTRC, CUL1, SKP1A, RBX1)
Q13616	CUL1	Neddylin ligase (FBXO11, SKP1, CUL1, RBX1)
Q13616	CUL1	TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)
Q13616	CUL1	TNF-alpha/NF-kappa B signaling complex 5
Q13616	CUL1	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1)
Q13616	CUL1	Ubiquitin E3 ligase (FBXW7, CUL1, SKP1A, RBX1)
Q13616	CUL1	CAND1-CUL1-RBX1 complex
Q13616	CUL1	Ubiquitin E3 ligase (CDC34, CUL1, RBX1)
Q13616	CUL1	Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)
Q13616	CUL1	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, RBX1)
Q13616	CUL1	p27-cyclinE-Cdk2 - Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1) complex
Q13616	CUL1	Ubiquitin E3 ligase (CHEK1, CUL1)
Q13616	CUL1	Ubiquitin E3 ligase (NFKBIA, FBXW11, BTRC, CUL1, SKP1A)
Q13616	CUL1	Ubiquitin E3 ligase (FBXO31, SKP1A, CUL1, RBX1)
Q13616	CUL1	Ubiquitin E3 ligase (CUL1, RBX1, SKP1A)
Q13616	CUL1	Ubiquitin E3 ligase (SKP1A, SKP2, CUL1, CKS1B, RBX1)
Q13617	CUL2	Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)
Q13617	CUL2	CAND1-CUL2-RBX1 complex
Q13617	CUL2	Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2)
Q13618	CUL3	Ubiquitin E3 ligase (BMI1, SPOP, CUL3)
Q13618	CUL3	CAND1-CUL3-RBX1 complex
Q13618	CUL3	Ubiquitin E3 ligase (CSN1, CSN8, HRT1, SKP1, SKP2, CUL1, CUL2, CUL3)
Q13618	CUL3	Ubiquitin E3 ligase (H2AFY, SPOP, CUL3)
Q13618	CUL3	Ubiquitin E3 ligase (SPOP, DAXX, CUL3)
Q13619	CUL4A	Ubiquitin E3 ligase (CDT1, DDB1, CUL4A, RBX1)
Q13619	CUL4A	CAND1-CUL4A-RBX1 complex
Q13619	CUL4A	Ubiquitin E3 ligase (CHEK1, CUL4A)
Q13619	CUL4A	Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)
Q13620	CUL4B	Ubiquitin E3 ligase (DDB1, DDB2, CUL4A, CUL4B, RBX1)
Q13620	CUL4B	CAND1-CUL4B-RBX1 complex
Q13635	PTC1	CDC2-CCNB1-PTCH1 complex
Q13642	FHL1	RBP-Jkappa-RING1-KyoT2 complex
Q13643	FHL3	FHL3 homodimer complex
Q13643	FHL3	FHL3-CREB complex
Q13643	FHL3	FHL2-FHL3 complex
Q13671	RIN1	RIN1-STAM2-HRS complex
Q13671	RIN1	RIN1-STAM2-EGFR complex, EGF stimulated
Q13769	THOC5	TREX complex
Q13769	THOC5	THO complex
Q13794	APR	MCL1-NOXA complex
Q13797	ITA9	ITGB1-ITGA9 complex
Q13813	SPTN1	Emerin architectural complex
Q13813	SPTN1	Emerin complex 32
Q13813	SPTN1	Emerin-actin-NMI-(alphaII)spectrin complex
Q13813	SPTN1	Emerin complex 1
Q13838	DX39B	TREX complex
Q13868	EXOS2	mRNA decay complex (UPF1, UPF2, UPF3B, DCP2, XRN1, XRN2, EXOSC2, EXOSC4, EXOSC10, PARN)
Q13868	EXOS2	Exosome
Q13888	TF2H2	TFIIH transcription factor complex (ERCC2, ERCC3, GTF2H1, CDK7, CCNH, GTF2H2)
Q13888	TF2H2	TFIIH transcription factor core complex
Q13888	TF2H2	TFIIH transcription factor complex
Q13888	TF2H2	BRCA1-RNA polymerase II complex
Q13888	TF2H2	RNA polymerase II holoenzyme complex
Q13889	TF2H3	RNA polymerase II complex, chromatin structure modifying
Q13889	TF2H3	TFIIH transcription factor core complex
Q13889	TF2H3	RNA polymerase II holoenzyme complex
Q13889	TF2H3	BRCA1-RNA polymerase II complex
Q13889	TF2H3	TFIIH transcription factor complex
Q13905	RPGF1	CRKII-C3G complex
Q13951	PEBB	RUNX1-CBF-beta-DNA complex
Q13952	NFYC	CBF-DNA complex
Q13952	NFYC	p32-CBF-DNA complex
Q14008	CKAP5	Tacc1-chTOG-AuroraA  complex
Q14118	DAG1	UTM-SGCE-DAG1-CAV1-NOS3 complex
Q14118	DAG1	Beta-dystroglycan-caveolin-3 complex
Q14145	KEAP1	PGAM5-KEAP1-NRF2 complex
Q14152	EIF3A	EIF3 core complex (EIF3A, EIF3B, EIF3G, EIF3I)
Q14152	EIF3A	EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3C)
Q14152	EIF3A	eIF3 complex (EIF3S6, EIF3S5, EIF3S4, EIF3S3, EIF3S6IP, EIF3S2, EIF3S9, EIF3S12,  EIF3S10, EIF3S8,  EIF3S1, EIF3S7, PCID1)
Q14152	EIF3A	EIF3 complex (EIF3A, EIF3B, EIF3G, EIF3I, EIF3J)
Q14155	ARHG7	Scrib-beta-PIX-GIT1 complex
Q14160	SCRIB	SCRIB-LGL2 complex
Q14160	SCRIB	SCRIB-APC complex
Q14160	SCRIB	SCRIB-VANGL2 complex
Q14160	SCRIB	Scrib-beta-PIX-GIT1 complex
Q14164	IKKE	TNF-alpha/NF-kappa B signaling complex 8
Q14164	IKKE	TNF-alpha/NF-kappa B signaling complex (CHUK, BTRC, NFKB2, PPP6C, REL, CUL1, IKBKE, SAPS2, SAPS1, ANKRD28, RELA, SKP1)
Q14181	DPOA2	DNA polymerase alpha-primase complex
Q14181	DPOA2	DNA synthesome complex (17 subunits)
Q14181	DPOA2	RC complex (Replication competent complex)
Q14185	DOCK1	CRK-BCAR1-DOCK1 complex
Q14185	DOCK1	ELMO1-DOCK1 complex
Q14185	DOCK1	ELMO1-DOCK1-RAC1 complex
Q14185	DOCK1	ELMO1-DOCK1-CRKII complex
Q14186	TFDP1	SMAD3-E2F4/5-p107-DP1 complex
Q14186	TFDP1	SMAD3/4-E2F4/5-p107-DP1 complex
Q14186	TFDP1	GABP(gamma)1-E2F1-DP1 complex
Q14191	WRN	WRN-Ku70-Ku80-PARP1 complex
Q14191	WRN	WRN-TRF2 complex
Q14191	WRN	Ku70/Ku86/Werner complex
Q14192	FHL2	FHL2-CREB complex
Q14192	FHL2	FHL2-FHL3 complex
Q14192	FHL2	FHL2-ACT complex
Q14192	FHL2	FOXO1-FHL2-SIRT1 complex
Q14192	FHL2	FHL2-p53-HIPK2 complex
Q14192	FHL2	FHL2 homodimer complex
Q14194	DPYL1	CRMP-MICAL-PlexinA1 complex, induced by SEMA3A
Q14202	ZMYM3	anti-BHC110 complex
Q14202	ZMYM3	Anti-HDAC2 complex
Q14202	ZMYM3	XFIM complex
Q14204	DYHC1	CDC5L complex
Q14247	SRC8	DDEF1-CTTN-PXN complex
Q14247	SRC8	Hip1R-cortactin complex
Q14254	FLOT2	Polycystin-1-E-cadherin-beta-catenin-Flotillin-2 complex
Q14318	FKBP8	CALM1-FKBP38-BCL2 complex
Q14318	FKBP8	HSP90-FKBP38-CAM-Ca(2+) complex
Q14331	FRG1	C complex spliceosome
Q14442	PIGH	GPI-GnT activity complex
Q14444	CAPR1	CF IIAm complex (Cleavage factor IIAm complex)
Q14511	CASL	SMAD3-HEF1-APC10-CDH1 complex
Q14562	DHX8	C complex spliceosome
Q14563	SEM3A	PlexinA1-NRP1-SEMA3A complex
Q14566	MCM6	MCM complex
Q14566	MCM6	Emerin complex 24
Q14573	ITPR3	TRP1-G alpha-11-IP3R3-CAV1 signaling complex
Q14643	ITPR1	TRPC1-Homer3-IP3R complex
Q14643	ITPR1	RHOA-IP3R-TRPC1 complex
Q14653	IRF3	IRF3-CBP complex
Q14674	ESPL1	ESPL1-CDC2 complex
Q14674	ESPL1	Securin-separase complex
Q14676	MDC1	MGC1-DNA-PKcs-Ku complex
Q14676	MDC1	MDC1-p53BP1-SMC1 complex
Q14676	MDC1	MDC1-H2AFX-TP53BP1 complex
Q14676	MDC1	MDC1-MRE11-RAD50-NBS1 complex
Q14676	MDC1	MDC1-MRN-ATM-FANCD2 complex
Q14683	SMC1A	Cohesin-SA2 complex
Q14683	SMC1A	SMC1-SMC3 complex
Q14683	SMC1A	MDC1-p53BP1-SMC1 complex
Q14683	SMC1A	Cohesin-SA1 complex
Q14686	NCOA6	NCOA6-DNA-PK-Ku-PARP1 complex
Q14686	NCOA6	UTX-MLL2/3 complex
Q14686	NCOA6	PTIP-HMT complex
Q14687	GSE1	anti-BHC110 complex
Q14687	GSE1	Anti-HDAC2 complex
Q14691	PSF1	GINS complex
Q14697	GANAB	Glucosidase 2
Q14746	COG2	COG1-COG8-COG2-COG3-COG4 subcomplex
Q14746	COG2	COG2-COG3-COG4 subcomplex
Q14746	COG2	Conserved oligomeric Golgi (COG) complex
Q14773	ICAM4	ITGA2B-ITGB3-ICAM4 complex
Q14781	CBX2	Polycomb repressive complex 1 (PRC1, hPRC-H)
Q14790	CASP8	DISC complex
Q14790	CASP8	Death induced signaling complex II (FADD, CASP8, CFLAR), cytosolic, CD95L induced
Q14790	CASP8	BAR-BCL2-CASP8 complex
Q14790	CASP8	MRIT complex
Q14790	CASP8	Death induced signaling complex DISC (FAS, FADD, CASP8, CFLAR), membrane-associated, CD95L induced
Q14790	CASP8	Death-inducing signaling complex DISC (type I cells associated), stimulated
Q14790	CASP8	FAS-FADD-CASP8-CASP10 complex
Q14839	CHD4	LARC complex (LCR-associated remodeling complex)
Q14839	CHD4	NRD complex (Nucleosome remodeling and deacetylation complex)
Q14839	CHD4	ATR-HDAC2-CHD4 complex
Q14839	CHD4	Emerin complex 32
Q14839	CHD4	Mi2/NuRD-BCL6-MTA3 complex
Q14839	CHD4	Anti-HDAC2 complex
Q14839	CHD4	MTA2 complex
Q14919	NC2A	RNA polymerase II complex, chromatin structure modifying
Q14980	NUMA1	NuMA-LGN-G-alpha-i-1 complex
Q15003	CND2	Condensin I-PARP-1-XRCC1 complex
Q15004	PAF15	p33ING1b-PCNA complex
Q15004	PAF15	PCNA-PAF complex
Q15014	MO4L2	NuA4/Tip60 HAT complex
Q15019	SEPT2	Septin complex
Q15021	CND1	Condensin I-PARP-1-XRCC1 complex
Q15022	SUZ12	Polycomb repressive complex 2 (PRC2)
Q15022	SUZ12	Ezh2 methyltransferase complex, cytosolic
Q15024	EXOS7	Exosome
Q15025	TNIP1	CHUK-NFKB2-REL-IKBKG-SPAG9-NFKB1-NFKBIE-COPB2-TNIP1-NFKBIA-RELA-TNIP2 complex
Q15029	U5S1	ALL-1 supercomplex
Q15029	U5S1	C complex spliceosome
Q15047	SETB1	Replication-coupled CAF-1-MBD1-ETDB1 complex
Q15047	SETB1	MBD1-MCAF1-SETDB1 complex
Q15052	ARHG6	ILK-PARVB-ARHGEF6 complex
Q15052	ARHG6	PARVB-ARHGEF6 complex
Q15054	DPOD3	PCNA-DNA polymerase delta complex
Q15054	DPOD3	DNA synthesome complex (17 subunits)
Q15075	EEA1	Class C VPS/HOPS complex
Q15172	2A5A	Axin-PP2A A-PP2A C-GSK3-beta-beta-catenin complex
Q15185	TEBP	p23 protein complex
Q15208	STK38	FCP1-associated protein complex
Q15233	NONO	PSF-p54(nrb) complex
Q15233	NONO	snRNP-free U1A (SF-A) complex
Q15233	NONO	p54(nrb)-PSF-matrin3 complex
Q15287	RNPS1	Apoptosis- and splicing-associated protein complex (ASAP-S), SAP18-RNPS1-Acinus-S
Q15287	RNPS1	Postsplicing complex
Q15291	RBBP5	PTIP-HMT complex
Q15291	RBBP5	MLL1-WDR5 complex
Q15291	RBBP5	ALL-1 supercomplex
Q15291	RBBP5	MLL-HCF complex
Q15291	RBBP5	UTX-MLL2/3 complex
Q15291	RBBP5	Set1B complex
Q15311	RBP1	RalBP1-CCNB1-AP2A-NUMB-EPN1 complex
Q15311	RBP1	RalBP1-CDC2-CCNB1 complex
Q15329	E2F5	SMAD3/4-E2F4/5-p107-DP1 complex
Q15329	E2F5	SMAD3-E2F4/5-p107-DP1 complex
Q15334	L2GL1	LLGL1-PAR-6B-PRKCI complex
Q15369	ELOC	VHL-VDU1-TCEB1-TCEB2 complex
Q15369	ELOC	Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2)
Q15369	ELOC	VHL-TCEB1-TCEB2 complex
Q15370	ELOB	VHL-VDU1-TCEB1-TCEB2 complex
Q15370	ELOB	Ubiquitin E3 ligase (VHL, TCEB1, TCEB2, CUL2)
Q15370	ELOB	VHL-TCEB1-TCEB2 complex
Q15388	TOM20	Ecsit complex (ECSIT, NDUFS3, TOM20)
Q15393	SF3B3	NCOR1 complex
Q15393	SF3B3	17S U2 snRNP
Q15393	SF3B3	TFTC complex (TATA-binding protein-free TAF-II-containing complex)
Q15393	SF3B3	C complex spliceosome
Q15393	SF3B3	SF3b complex
Q15393	SF3B3	18S U11/U12 snRNP
Q15417	CNN3	Emerin complex 1
Q15427	SF3B4	SF3b complex
Q15427	SF3B4	17S U2 snRNP
Q15427	SF3B4	CDC5L complex
Q15427	SF3B4	18S U11/U12 snRNP
Q15428	SF3A2	17S U2 snRNP
Q15428	SF3A2	SF3A1-SF3A2-SF3A3 complex
Q15428	SF3A2	C complex spliceosome
Q15459	SF3A1	17S U2 snRNP
Q15459	SF3A1	SF3A1-SF3A2-SF3A3 complex
Q15459	SF3A1	NCOR1 complex
Q15459	SF3A1	C complex spliceosome
Q15466	NR0B2	SHP-NR5A2 complex
Q15528	MED22	TRAP-SMCC mediator complex
Q15528	MED22	Mediator complex
Q15542	TAF5	TFIID complex, B-cell specific
Q15542	TAF5	TFIID-beta complex
Q15542	TAF5	TFIID complex
Q15542	TAF5	TFTC complex (TATA-binding protein-free TAF-II-containing complex)
Q15543	TAF13	TFIID complex
Q15543	TAF13	TFIID complex, B-cell specific
Q15543	TAF13	TFTC complex (TATA-binding protein-free TAF-II-containing complex)
Q15543	TAF13	TFIID-beta complex
Q15544	TAF11	TFIID complex, B-cell specific
Q15544	TAF11	TFIID-beta complex
Q15544	TAF11	TFIID complex
Q15545	TAF7	TFIID complex
Q15545	TAF7	TFTC complex (TATA-binding protein-free TAF-II-containing complex)
Q15545	TAF7	MLL1-WDR5 complex
Q15545	TAF7	TFIID complex, B-cell specific
Q15545	TAF7	TFIID-beta complex
Q15554	TERF2	TRF2-Rap1 complex III
Q15554	TERF2	TIN2 complex
Q15554	TERF2	BLM-TRF2 complex
Q15554	TERF2	Rap1 complex
Q15554	TERF2	TRF-Rap1 complex I, 2MD
Q15554	TERF2	TERF2-RAP1 complex
Q15554	TERF2	TRF2-Ku complex
Q15554	TERF2	TFIIA-TRF2 complex
Q15554	TERF2	WRN-TRF2 complex
Q15554	TERF2	Rap1 complex
Q15572	TAF1C	TBP-TAF complex
