id	gene_symbol	complex
Q15751	HERC1	CYP4B1-DFFA-HERC1 complex
Q9H9S0	NANOG	IL1A-NANOG-TPM2 complex
Q6NSW7	NANP8	IL1A-NANOG-TPM2 complex
P01583	IL1A	IL1A-NANOG-TPM2 complex
P07951	TPM2	IL1A-NANOG-TPM2 complex
O15162	PLS1	CDC42EP1-FHL3-PLSCR1 containing complex
Q00587	BORG5	CDC42EP1-FHL3-PLSCR1 containing complex
Q96RN5	MED15	CDC42EP1-FHL3-PLSCR1 containing complex
Q9H9D4	ZN408	CCDC136-PDLIM4-ZNF408 complex
P50479	PDLI4	CCDC136-PDLIM4-ZNF408 complex
Q9UBU9	NXF1	NUP98-NXF1-TNPO1 complex
Q92973	TNPO1	NUP98-NXF1-TNPO1 complex
Q6IA17	SIGIR	RPN1-SIGIRR containing complex
Q14695	K0087	RPN1-SIGIRR containing complex
P04843	RPN1	RPN1-SIGIRR containing complex
Q99759	M3K3	EPPK1-IKBKG-MAP3K3-PYGM containing complex
Q9Y6K9	NEMO	EPPK1-IKBKG-MAP3K3-PYGM containing complex
P11217	PYGM	EPPK1-IKBKG-MAP3K3-PYGM containing complex
Q9BT40	INP5K	EPPK1-IKBKG-MAP3K3-PYGM containing complex
O94818	NOL4	BAZ2B-CTBP2-NOL4-RAI2 containing complex
P56545	CTBP2	BAZ2B-CTBP2-NOL4-RAI2 containing complex
Q5SQP8	Q5SQP8	BAZ2B-CTBP2-NOL4-RAI2 containing complex
Q9Y5P3	RAI2	BAZ2B-CTBP2-NOL4-RAI2 containing complex
Q9UGI8	TES	APBB1IP-EVL-SPTAN1-TES-VASP complex
Q9UI08	EVL	APBB1IP-EVL-SPTAN1-TES-VASP complex
Q13813	SPTN1	APBB1IP-EVL-SPTAN1-TES-VASP complex
P50552	VASP	APBB1IP-EVL-SPTAN1-TES-VASP complex
Q7Z5R6	AB1IP	APBB1IP-EVL-SPTAN1-TES-VASP complex
O60496	DOK2	DOK2-EPO-SPOP complex
O43791	SPOP	DOK2-EPO-SPOP complex
P01588	EPO	DOK2-EPO-SPOP complex
Q02952	AKA12	AKAP12-PRKAR2A containing complex
P13861	KAP2	AKAP12-PRKAR2A containing complex
P82930	RT34	MRPL44-MRPS34-NFKBIL1 complex
Q9H9J2	RM44	MRPL44-MRPS34-NFKBIL1 complex
Q9UBC1	IKBL1	MRPL44-MRPS34-NFKBIL1 complex
Q9Y6B7	AP4B1	AP4B1-FIBP-OGT complex
O15294	OGT1	AP4B1-FIBP-OGT complex
O43427	FIBP	AP4B1-FIBP-OGT complex
Q9H190	SDCB2	SDCBP2-TM4SF1 complex
Q9NZ81	PRR13	SDCBP2-TM4SF1 complex
P30408	T4S1	SDCBP2-TM4SF1 complex
O95817	BAG3	Small heat shock protein (sHSP) complex
Q9UBY9	HSPB7	Small heat shock protein (sHSP) complex
Q12988	HSPB3	Small heat shock protein (sHSP) complex
Q8N241	Q8N241	Small heat shock protein (sHSP) complex
P02511	CRYAB	Small heat shock protein (sHSP) complex
P04792	HSPB1	Small heat shock protein (sHSP) complex
Q9UJY1	HSPB8	Small heat shock protein (sHSP) complex
O14558	HSPB6	Small heat shock protein (sHSP) complex
Q13136	LIPA1	AGTPBP1-PPFIA1-PPFIA4 complex
O75335	LIPA4	AGTPBP1-PPFIA1-PPFIA4 complex
Q9C040	TRIM2	FRMD4A-NUMA1-TRIM2 complex
Q14980	NUMA1	FRMD4A-NUMA1-TRIM2 complex
Q9HCK4	ROBO2	CPE-INS-ROBO2 complex
P16870	CBPE	CPE-INS-ROBO2 complex
P01308	INS	CPE-INS-ROBO2 complex
Q8WYA6	CTBL1	CTNNBL1-STAMBP-UACA complex
Q9BZF9	UACA	CTNNBL1-STAMBP-UACA complex
O95630	STABP	CTNNBL1-STAMBP-UACA complex
Q9BZY9	TRI31	TRIM31-UQCRB containing complex
P14927	QCR7	TRIM31-UQCRB containing complex
P43355	MAGA1	TRIM31-UQCRB containing complex
P37840	SYUA	KLK6-MT-CO3-SNCA complex
Q92876	KLK6	KLK6-MT-CO3-SNCA complex
P00414	COX3	KLK6-MT-CO3-SNCA complex
Q8TB72	PUM2	DAZL-PUM2 containing complex
Q92904	DAZL	DAZL-PUM2 containing complex
Q99750	MDFI	C1orf190-C1orf65-CCDC85B-MDFI-THAP7 complex
Q15834	CC85B	C1orf190-C1orf65-CCDC85B-MDFI-THAP7 complex
Q96LR2	LURA1	C1orf190-C1orf65-CCDC85B-MDFI-THAP7 complex
Q9BT49	THAP7	C1orf190-C1orf65-CCDC85B-MDFI-THAP7 complex
Q8N715	CC185	C1orf190-C1orf65-CCDC85B-MDFI-THAP7 complex
P11172	UMPS	CCDC86-DLST-TUBB2A-UMPS containing complex
P07437	TBB5	CCDC86-DLST-TUBB2A-UMPS containing complex
P68371	TBB4B	CCDC86-DLST-TUBB2A-UMPS containing complex
P04350	TBB4A	CCDC86-DLST-TUBB2A-UMPS containing complex
Q13885	TBB2A	CCDC86-DLST-TUBB2A-UMPS containing complex
Q9BVA1	TBB2B	CCDC86-DLST-TUBB2A-UMPS containing complex
Q9H6F5	CCD86	CCDC86-DLST-TUBB2A-UMPS containing complex
Q8IY63	AMOL1	AMOTL1-RALY-TRIM26-TRIM27 complex
Q9UKM9	RALY	AMOTL1-RALY-TRIM26-TRIM27 complex
P14373	TRI27	AMOTL1-RALY-TRIM26-TRIM27 complex
Q12899	TRI26	AMOTL1-RALY-TRIM26-TRIM27 complex
P62899	RL31	RPL31-USP11-WBP5 complex
Q9UHQ7	WBP5	RPL31-USP11-WBP5 complex
P51784	UBP11	RPL31-USP11-WBP5 complex
Q0P6H9	TMM62	APEH-SLC27A6-TMEM62 complex
P13798	ACPH	APEH-SLC27A6-TMEM62 complex
Q9Y2P4	S27A6	APEH-SLC27A6-TMEM62 complex
O95169	NDUB8	FBXO18-NDUFB8-PIM2 complex
Q8NFZ0	FBH1	FBXO18-NDUFB8-PIM2 complex
Q9P1W9	PIM2	FBXO18-NDUFB8-PIM2 complex
Q9UKT7	FBXL3	BTRC-FBXL3 containing complex
Q9Y6K8	KAD5	AK5-CPNE6-TRIM46 complex
Q7Z4K8	TRI46	AK5-CPNE6-TRIM46 complex
O95741	CPNE6	AK5-CPNE6-TRIM46 complex
Q96PZ7	CSMD1	AKR1B1 containing complex
P15121	ALDR	AKR1B1 containing complex
Q8TCX5	RHPN1	CNKSR1-RHOC containing complex
P08134	RHOC	CNKSR1-RHOC containing complex
Q969H4	CNKR1	CNKSR1-RHOC containing complex
P04114	APOB	APOB-MTTP-PDIA4 complex
P14625	ENPL	APOB-MTTP-PDIA4 complex
P13667	PDIA4	APOB-MTTP-PDIA4 complex
P55157	MTP	APOB-MTTP-PDIA4 complex
Q9UKR5	ERG28	BTBD2-C14orf1-CRMP1-FXR1-GBP2-GBP7-HSPE1-SAT1 complex
P32456	GBP2	BTBD2-C14orf1-CRMP1-FXR1-GBP2-GBP7-HSPE1-SAT1 complex
Q14194	DPYL1	BTBD2-C14orf1-CRMP1-FXR1-GBP2-GBP7-HSPE1-SAT1 complex
P21673	SAT1	BTBD2-C14orf1-CRMP1-FXR1-GBP2-GBP7-HSPE1-SAT1 complex
P51114	FXR1	BTBD2-C14orf1-CRMP1-FXR1-GBP2-GBP7-HSPE1-SAT1 complex
P61604	CH10	BTBD2-C14orf1-CRMP1-FXR1-GBP2-GBP7-HSPE1-SAT1 complex
Q9BX70	BTBD2	BTBD2-C14orf1-CRMP1-FXR1-GBP2-GBP7-HSPE1-SAT1 complex
Q8N8V2	GBP7	BTBD2-C14orf1-CRMP1-FXR1-GBP2-GBP7-HSPE1-SAT1 complex
P17301	ITA2	ITGA2-WASL complex
Q99828	CIB1	ITGA2-WASL complex
O00401	WASL	ITGA2-WASL complex
P54727	RD23B	RAD23B-XPC complex
P45974	UBP5	RAD23B-XPC complex
Q01831	XPC	RAD23B-XPC complex
Q13371	PHLP	PhLP-Gbeta complex
P62873	GBB1	PhLP-Gbeta complex
P59768	GBG2	PhLP-Gbeta complex
P62805	H4	Transcription factor II D (TFIID) complex
P21675	TAF1	Transcription factor II D (TFIID) complex
P20226	TBP	Transcription factor II D (TFIID) complex
Q12962	TAF10	Transcription factor II D (TFIID) complex
Q15545	TAF7	Transcription factor II D (TFIID) complex
Q15544	TAF11	Transcription factor II D (TFIID) complex
Q6P1X5	TAF2	Transcription factor II D (TFIID) complex
Q16514	TAF12	Transcription factor II D (TFIID) complex
O00268	TAF4	Transcription factor II D (TFIID) complex
Q8WTS6	SETD7	Transcription factor II D (TFIID) complex
Q15543	TAF13	Transcription factor II D (TFIID) complex
Q16594	TAF9	Transcription factor II D (TFIID) complex
P49848	TAF6	Transcription factor II D (TFIID) complex
Q9H2E6	SEM6A	SEMA6A-SORBS1-SORBS2 complex
Q5EBL8	PDZ11	ATP2B2-ATP2B4-DLG2-DLG4-PDZD11 complex
O75150	BRE1B	RNF40-THRA containing complex
Q9UBF8	PI4KB	RNF40-THRA containing complex
P10827	THA	RNF40-THRA containing complex
Q9NWZ3	IRAK4	IRAK1-IRAK4-PELI2 containing complex
P51617	IRAK1	IRAK1-IRAK4-PELI2 containing complex
Q9HAT8	PELI2	IRAK1-IRAK4-PELI2 containing complex
P02649	APOE	APOE-MACF1-PKNOX1 complex
P55347	PKNX1	APOE-MACF1-PKNOX1 complex
P14635	CCNB1	HEI10-interacting proteins
P06493	CDK1	HEI10-interacting proteins
Q99640	PMYT1	HEI10-interacting proteins
Q9NPC3	CIP1	HEI10-interacting proteins
P08559	ODPA	pyruvate dehydrogenase complex
P11177	ODPB	pyruvate dehydrogenase complex
Q15120	PDK3	pyruvate dehydrogenase complex
P43307	SSRA	CANX-DKC1-SERPINA1-SSR1 complex
O60832	DKC1	CANX-DKC1-SERPINA1-SSR1 complex
P01009	A1AT	CANX-DKC1-SERPINA1-SSR1 complex
P27824	CALX	CANX-DKC1-SERPINA1-SSR1 complex
Q96AQ6	PBIP1	CCDC53-LAMC1-PBXIP1 complex
Q9Y3C0	CCD53	CCDC53-LAMC1-PBXIP1 complex
P40337	VHL	C10orf10-MYCBP-MYCBPAP-VHL complex
Q8TBZ2	MYBPP	C10orf10-MYCBP-MYCBPAP-VHL complex
Q99417	MYCBP	C10orf10-MYCBP-MYCBPAP-VHL complex
Q9NTK1	DEPP	C10orf10-MYCBP-MYCBPAP-VHL complex
P29474	NOS3	BDKRB2-EDNRB-NOS3 complex
P30411	BKRB2	BDKRB2-EDNRB-NOS3 complex
P24530	EDNRB	BDKRB2-EDNRB-NOS3 complex
P01024	CO3	C3-CR2 containing complex
P49418	AMPH	AMPH-CDK5R1 complex
Q99743	NPAS2	AMPH-CDK5R1 complex
Q15078	CD5R1	AMPH-CDK5R1 complex
O15492	RGS16	CSK-G3BP1-RGS16 complex
P41240	CSK	CSK-G3BP1-RGS16 complex
Q13283	G3BP1	CSK-G3BP1-RGS16 complex
Q9Y376	CAB39	PRKAA2-SNRK-STK11 complex
Q15831	STK11	PRKAA2-SNRK-STK11 complex
Q9NRH2	SNRK	PRKAA2-SNRK-STK11 complex
Q7RTN6	STRAA	PRKAA2-SNRK-STK11 complex
P54646	AAPK2	PRKAA2-SNRK-STK11 complex
O00295	TULP2	EWSR1-HSPA2-MEOX2-TULP2 complex
Q01844	EWS	EWSR1-HSPA2-MEOX2-TULP2 complex
P50222	MEOX2	EWSR1-HSPA2-MEOX2-TULP2 complex
P54652	HSP72	EWSR1-HSPA2-MEOX2-TULP2 complex
P29692	EF1D	Elongation factor 1 complex
P26641	EF1G	Elongation factor 1 complex
P09326	CD48	Elongation factor 1 complex
Q9Y4K3	TRAF6	Elongation factor 1 complex
Q05639	EF1A2	Elongation factor 1 complex
P24534	EF1B	Elongation factor 1 complex
Q9Y572	RIPK3	Elongation factor 1 complex
P15090	FABP4	CLEC3B-FABP4-OSTF1 complex
P05452	TETN	CLEC3B-FABP4-OSTF1 complex
Q92882	OSTF1	CLEC3B-FABP4-OSTF1 complex
Q9UKI2	BORG2	CDC42-CDC42EP2-CDC42EP3-RHOQ-WAS complex
O14613	BORG1	CDC42-CDC42EP2-CDC42EP3-RHOQ-WAS complex
P42768	WASP	CDC42-CDC42EP2-CDC42EP3-RHOQ-WAS complex
P17081	RHOQ	CDC42-CDC42EP2-CDC42EP3-RHOQ-WAS complex
Q9Y613	FHOD1	DERL1-RNF5-UBE2J1 complex
Q9BUN8	DERL1	DERL1-RNF5-UBE2J1 complex
Q99942	RNF5	DERL1-RNF5-UBE2J1 complex
Q9Y385	UB2J1	DERL1-RNF5-UBE2J1 complex
Q9Y5S2	MRCKB	BXDC2-CDC42BPB-KRT78 complex
Q8TDN6	BRX1	BXDC2-CDC42BPB-KRT78 complex
Q8N1N4	K2C78	BXDC2-CDC42BPB-KRT78 complex
Q8NF64	ZMIZ2	KIAA1166-SALL2-ZMIZ2 complex
Q9NQZ6	ZC4H2	KIAA1166-SALL2-ZMIZ2 complex
O43150	ASAP2	DDEF2-REPS2-TBRG4 complex
Q8NFH8	REPS2	DDEF2-REPS2-TBRG4 complex
Q969Z0	TBRG4	DDEF2-REPS2-TBRG4 complex
P43487	RANG	CD93-RANBP1 containing complex
Q9NPY3	C1QR1	CD93-RANBP1 containing complex
Q9H0I9	TKTL2	C12orf31-NFIC-TKTL2 complex
Q9BRT6	LLPH	C12orf31-NFIC-TKTL2 complex
P08651	NFIC	C12orf31-NFIC-TKTL2 complex
Q15750	TAB1	DNAJC7-HSPA4-MAP3K3-MAP3K7IP1-TRAF2 complex
P34932	HSP74	DNAJC7-HSPA4-MAP3K3-MAP3K7IP1-TRAF2 complex
Q99615	DNJC7	DNAJC7-HSPA4-MAP3K3-MAP3K7IP1-TRAF2 complex
Q99759	M3K3	DNAJC7-HSPA4-MAP3K3-MAP3K7IP1-TRAF2 complex
Q12933	TRAF2	DNAJC7-HSPA4-MAP3K3-MAP3K7IP1-TRAF2 complex
O00305	CACB4	CACNB4-STON2-SYT1 complex
P21579	SYT1	CACNB4-STON2-SYT1 complex
Q8WXE9	STON2	CACNB4-STON2-SYT1 complex
Q9UNN8	EPCR	EPB49-PROCR-PTOV1 complex
Q08495	DEMA	EPB49-PROCR-PTOV1 complex
Q86YD1	PTOV1	EPB49-PROCR-PTOV1 complex
P13236	CCL4	BLR1-CCL4-CXCL13 complex
O43927	CXL13	BLR1-CCL4-CXCL13 complex
P32302	CXCR5	BLR1-CCL4-CXCL13 complex
P25685	DNJB1	DNAJB1-FANCC-HSPA1A-NQO1 complex
Q00597	FANCC	DNAJB1-FANCC-HSPA1A-NQO1 complex
P15559	NQO1	DNAJB1-FANCC-HSPA1A-NQO1 complex
Q9P2K6	KLH42	KLHDC5-RCN3 containing complex
Q96D15	RCN3	KLHDC5-RCN3 containing complex
Q8IV36	HID1	KLHDC5-RCN3 containing complex
P51003	PAPOA	SNRPA-PAPOLA-PIE RNA complex
P09012	SNRPA	SNRPA-PAPOLA-PIE RNA complex
Q00169	PIPNA	HSDL1-MLKL-PITPNA complex
Q3SXM5	HSDL1	HSDL1-MLKL-PITPNA complex
Q8NB16	MLKL	HSDL1-MLKL-PITPNA complex
P52803	EFNA5	Eph Receptors and Ligands
Q15375	EPHA7	Eph Receptors and Ligands
P52798	EFNA4	Eph Receptors and Ligands
P52797	EFNA3	Eph Receptors and Ligands
P54764	EPHA4	Eph Receptors and Ligands
P54756	EPHA5	Eph Receptors and Ligands
P29317	EPHA2	Eph Receptors and Ligands
P52799	EFNB2	Eph Receptors and Ligands
P20827	EFNA1	Eph Receptors and Ligands
O00264	PGRC1	HEATR2-PGRMC1-SCAP complex
Q96J02	ITCH	CBLC-ITCH-SGK3 complex
Q9ULV8	CBLC	CBLC-ITCH-SGK3 complex
Q96BR1	SGK3	CBLC-ITCH-SGK3 complex
P39687	AN32A	ANP32A-AXIN1 containing complex
Q9NQ86	TRI36	TRIM36 containing complex
Q9Y6J0	CABIN	TRIM36 containing complex
P12004	PCNA	DNA polymerase delta complex
Q9HCU8	DPOD4	DNA polymerase delta complex
Q15054	DPOD3	DNA polymerase delta complex
P49005	DPOD2	DNA polymerase delta complex
Q8WZ19	BACD1	DNA polymerase delta complex
P28340	DPOD1	DNA polymerase delta complex
Q9BY77	PDIP3	DNA polymerase delta complex
Q9Y2S7	PDIP2	DNA polymerase delta complex
O14656	TOR1A	DHCR7-LRRC7-TOR1A complex
Q9UBM7	DHCR7	DHCR7-LRRC7-TOR1A complex
Q96NW7	LRRC7	DHCR7-LRRC7-TOR1A complex
O43186	CRX	CRX-IPO13 containing complex
O94829	IPO13	CRX-IPO13 containing complex
Q8TC57	M1AP	CRX-IPO13 containing complex
P60880	SNP25	SNAP25-STX11 containing complex
O75558	STX11	SNAP25-STX11 containing complex
O60493	SNX3	SNAP25-STX11 containing complex
P61626	LYSC	LRRK1-LYZ-PAK4 complex
O96013	PAK4	LRRK1-LYZ-PAK4 complex
P23416	GLRA2	GLRA2 containing complex
Q96S21	RB40C	GLRA2 containing complex
Q8WXG6	MADD	MADD-PTPRN-PTPRT complex
Q16849	PTPRN	MADD-PTPRN-PTPRT complex
O14522	PTPRT	MADD-PTPRN-PTPRT complex
P06858	LIPL	LPL-PTPN4-ZZEF1 complex
O43149	ZZEF1	LPL-PTPN4-ZZEF1 complex
P29074	PTN4	LPL-PTPN4-ZZEF1 complex
Q9UPT9	UBP22	HEXA-USP22 containing complex
Q7Z7H8	RM10	HEXA-USP22 containing complex
P06865	HEXA	HEXA-USP22 containing complex
O15245	S22A1	ASGR2-LASS2-SLC22A1 complex
P07307	ASGR2	ASGR2-LASS2-SLC22A1 complex
Q96G23	CERS2	ASGR2-LASS2-SLC22A1 complex
O75807	PR15A	BCAR1-BCAR1-FXYD6-VPS11 containing complex
Q9H0Q3	FXYD6	BCAR1-BCAR1-FXYD6-VPS11 containing complex
Q9H270	VPS11	BCAR1-BCAR1-FXYD6-VPS11 containing complex
P56945	BCAR1	BCAR1-BCAR1-FXYD6-VPS11 containing complex
P49841	GSK3B	BCL3-GSK3B-GSK3B-UPF3A complex
Q9H1J1	REN3A	BCL3-GSK3B-GSK3B-UPF3A complex
Q9Y6J8	STYL1	EHD4-NEB-STYXL1 complex
Q9H223	EHD4	EHD4-NEB-STYXL1 complex
P20929	NEBU	EHD4-NEB-STYXL1 complex
O00170	AIP	AIP-HADHB-TNNI3K complex
P55084	ECHB	AIP-HADHB-TNNI3K complex
Q59H18	TNI3K	AIP-HADHB-TNNI3K complex
Q96SH1	Q96SH1	CITED2-EP300-TFAP2A-TFAP2B-TP53-UBE2I complex
Q92481	AP2B	CITED2-EP300-TFAP2A-TFAP2B-TP53-UBE2I complex
Q09472	EP300	CITED2-EP300-TFAP2A-TFAP2B-TP53-UBE2I complex
Q99967	CITE2	CITED2-EP300-TFAP2A-TFAP2B-TP53-UBE2I complex
P04637	P53	CITED2-EP300-TFAP2A-TFAP2B-TP53-UBE2I complex
P63279	UBC9	CITED2-EP300-TFAP2A-TFAP2B-TP53-UBE2I complex
P15153	RAC2	ARHGDIB-NCF2-RAC2 complex
P19878	NCF2	ARHGDIB-NCF2-RAC2 complex
P52566	GDIR2	ARHGDIB-NCF2-RAC2 complex
Q69YQ0	CYTSA	GLIS2-GPSM2-SPECC1L complex
P81274	GPSM2	GLIS2-GPSM2-SPECC1L complex
Q9BZE0	GLIS2	GLIS2-GPSM2-SPECC1L complex
O60701	UGDH	AK5-STRN4-UGDH-ZNF313 containing complex
Q9NRL3	STRN4	AK5-STRN4-UGDH-ZNF313 containing complex
Q9Y508	RN114	AK5-STRN4-UGDH-ZNF313 containing complex
Q9Y6K8	KAD5	AK5-STRN4-UGDH-ZNF313 containing complex
P49406	RM19	ATP5L-MRPL19 containing complex
O75964	ATP5L	ATP5L-MRPL19 containing complex
Q9BY27	DGC6L	DGCR6L-ZNF193-ZNF232-ZNF446-ZNF446 complex
Q9NWS9	ZN446	DGCR6L-ZNF193-ZNF232-ZNF446-ZNF446 complex
O15535	ZSC9	DGCR6L-ZNF193-ZNF232-ZNF446-ZNF446 complex
Q9UNY5	ZN232	DGCR6L-ZNF193-ZNF232-ZNF446-ZNF446 complex
Q14CW9	AT7L3	ATXN7L3-SECISBP2-USP6 complex
Q96T21	SEBP2	ATXN7L3-SECISBP2-USP6 complex
P35125	UBP6	ATXN7L3-SECISBP2-USP6 complex
P60484	PTEN	MAGI3-PTEN complex
O14514	BAI1	MAGI3-PTEN complex
Q13224	NMDE2	MAGI3-PTEN complex
P31146	COR1A	AMFR-CORO1A-UBE2G2 complex
Q9UKV5	AMFR	AMFR-CORO1A-UBE2G2 complex
P60604	UB2G2	AMFR-CORO1A-UBE2G2 complex
P98172	EFNB1	EFNB1-EPHB2-MLLT4 complex
Q5TIG5	Q5TIG5	EFNB1-EPHB2-MLLT4 complex
P14859	PO2F1	POU2F1-SNAPC4 containing complex
Q5SXM2	SNPC4	POU2F1-SNAPC4 containing complex
O43933	PEX1	PEX1-PEX26-PEX3 complex
P56589	PEX3	PEX1-PEX26-PEX3 complex
Q7Z412	PEX26	PEX1-PEX26-PEX3 complex
P98095	FBLN2	FBLN-FBN complex
P35556	FBN2	FBLN-FBN complex
P35555	FBN1	FBLN-FBN complex
O43166	SI1L1	NRXN1-SIPA1L1 containing complex
P17096	HMGA1	HMGA1-PRMT6-RNF4 complex
P78317	RNF4	HMGA1-PRMT6-RNF4 complex
Q96LA8	ANM6	HMGA1-PRMT6-RNF4 complex
P60896	DSS1	BRCA1-BRCA2-FANCD2-SHFM1 complex
Q9BXW9	FACD2	BRCA1-BRCA2-FANCD2-SHFM1 complex
P38398	BRCA1	BRCA1-BRCA2-FANCD2-SHFM1 complex
Q8IZJ1	UNC5B	UNC5B-UNC5C containing complex
Q9HDC9	APMAP	C20orf3-OVGP1-RASA4 complex
Q12889	OVGP1	C20orf3-OVGP1-RASA4 complex
Q9Y5Y6	ST14	F11-HGF-PLAU-ST14 complex
P14210	HGF	F11-HGF-PLAU-ST14 complex
P03951	FA11	F11-HGF-PLAU-ST14 complex
P63104	1433Z	CRTC2-SNF1LK-YWHAE-YWHAZ containing complex
P62258	1433E	CRTC2-SNF1LK-YWHAE-YWHAZ containing complex
P57059	SIK1	CRTC2-SNF1LK-YWHAE-YWHAZ containing complex
Q9Y2K2	SIK3	CRTC2-SNF1LK-YWHAE-YWHAZ containing complex
Q53ET0	CRTC2	CRTC2-SNF1LK-YWHAE-YWHAZ containing complex
O00629	IMA3	EYA2-KPNA4-TGM2 complex
P21980	TGM2	EYA2-KPNA4-TGM2 complex
Q9HCN6	GPVI	CD2AP-FYN-GP6-SRC-YES1 complex
P06241	FYN	CD2AP-FYN-GP6-SRC-YES1 complex
Q9Y5K6	CD2AP	CD2AP-FYN-GP6-SRC-YES1 complex
P12931	SRC	CD2AP-FYN-GP6-SRC-YES1 complex
P07947	YES	CD2AP-FYN-GP6-SRC-YES1 complex
O43524	FOXO3	FOXO - SMAD complex
Q13485	SMAD4	FOXO - SMAD complex
P84022	SMAD3	FOXO - SMAD complex
Q12778	FOXO1	FOXO - SMAD complex
Q15047	SETB1	HSPB1-PPA1-PPA1-SETDB1-TP53-WIPI1 complex
Q5MNZ9	WIPI1	HSPB1-PPA1-PPA1-SETDB1-TP53-WIPI1 complex
P04637	P53	HSPB1-PPA1-PPA1-SETDB1-TP53-WIPI1 complex
P04792	HSPB1	HSPB1-PPA1-PPA1-SETDB1-TP53-WIPI1 complex
Q15181	IPYR	HSPB1-PPA1-PPA1-SETDB1-TP53-WIPI1 complex
Q9HCZ1	ZN334	Hypothetical complex (no symbols)
Q8WXK3	ASB13	HIF1AN-INVS containing complex
Q9Y283	INVS	HIF1AN-INVS containing complex
Q9NWT6	HIF1N	HIF1AN-INVS containing complex
P08047	SP1	E2F2-E2F3-EAPP-RB1-SP1-TFDP1 complex
Q14209	E2F2	E2F2-E2F3-EAPP-RB1-SP1-TFDP1 complex
O00716	E2F3	E2F2-E2F3-EAPP-RB1-SP1-TFDP1 complex
P06400	RB	E2F2-E2F3-EAPP-RB1-SP1-TFDP1 complex
Q14186	TFDP1	E2F2-E2F3-EAPP-RB1-SP1-TFDP1 complex
P00747	PLMN	CSNK2A2-CSNK2B-PLG-PRNP complex
P67870	CSK2B	CSNK2A2-CSNK2B-PLG-PRNP complex
P04156	PRIO	CSNK2A2-CSNK2B-PLG-PRNP complex
P19784	CSK22	CSNK2A2-CSNK2B-PLG-PRNP complex
Q9Y6E0	STK24	MCC-PPP2R1A-STK24-STK38L containing complex
P23508	CRCM	MCC-PPP2R1A-STK24-STK38L containing complex
Q9H8S9	MOB1A	MCC-PPP2R1A-STK24-STK38L containing complex
P30153	2AAA	MCC-PPP2R1A-STK24-STK38L containing complex
Q9Y2H1	ST38L	MCC-PPP2R1A-STK24-STK38L containing complex
Q99250	SCN2A	ARHGEF10L-RNF130-SCN2A complex
Q86XS8	GOLI	ARHGEF10L-RNF130-SCN2A complex
Q13464	ROCK1	CDC34-ROCK1 containing complex
P49427	UB2R1	CDC34-ROCK1 containing complex
Q96HR9	REEP6	C11orf56-REEP6-RTN1 complex
Q8N612	F16A2	C11orf56-REEP6-RTN1 complex
P51955	NEK2	anaphase-promoting complex (APC)
Q9UJX6	ANC2	anaphase-promoting complex (APC)
Q9UJX2	CDC23	anaphase-promoting complex (APC)
P30260	CDC27	anaphase-promoting complex (APC)
Q13042	CDC16	anaphase-promoting complex (APC)
Q15418	KS6A1	CREB1-EIF4B-RPS6KA1 complex
P16220	CREB1	CREB1-EIF4B-RPS6KA1 complex
O60885	BRD4	BRD4-CHFR-ITGAE complex
Q96EP1	CHFR	BRD4-CHFR-ITGAE complex
P18054	LOX12	PLA2G2A containing complex
P14555	PA2GA	PLA2G2A containing complex
P09914	IFIT1	IFIT1-IFIT3 containing complex
O14879	IFIT3	IFIT1-IFIT3 containing complex
P15260	INGR1	IFNG-IFNGR1 complex
P01579	IFNG	IFNG-IFNGR1 complex
P07550	ADRB2	ADRB2-HTR4-IL1B complex
Q13639	5HT4R	ADRB2-HTR4-IL1B complex
P01584	IL1B	ADRB2-HTR4-IL1B complex
P16109	LYAM3	SELP-TPST1 containing complex
O60507	TPST1	SELP-TPST1 containing complex
Q9P2A4	ABI3	ABI3-KIAA1712-TMEM147 complex
Q9BVK8	TM147	ABI3-KIAA1712-TMEM147 complex
Q9C0F1	CEP44	ABI3-KIAA1712-TMEM147 complex
Q13325	IFIT5	ABCD4-IFIT5-TMEM66 complex
Q96BY9	SARAF	ABCD4-IFIT5-TMEM66 complex
O14678	ABCD4	ABCD4-IFIT5-TMEM66 complex
Q96HT8	MR1L1	CTAGE5-MORF4L1-MRFAP1L1 complex
Q00613	HSF1	HSF1-HSPA6-NFKB1-STUB1 containing complex
Q99558	M3K14	HSF1-HSPA6-NFKB1-STUB1 containing complex
P17066	HSP76	HSF1-HSPA6-NFKB1-STUB1 containing complex
Q9UNE7	CHIP	HSF1-HSPA6-NFKB1-STUB1 containing complex
Q9NSC5	HOME3	FAT-HOMER1-HOMER3 complex
Q86YM7	HOME1	FAT-HOMER1-HOMER3 complex
Q14517	FAT1	FAT-HOMER1-HOMER3 complex
Q76LX8	ATS13	ADAMTS13-GP1BA-VWF complex
P07359	GP1BA	ADAMTS13-GP1BA-VWF complex
P07737	PROF1	BTBD10-PFN1 containing complex
Q9BSF8	BTBDA	BTBD10-PFN1 containing complex
P78386	KRT85	CDC20-CRKRS-KRT85 containing complex
Q9NYV4	CDK12	CDC20-CRKRS-KRT85 containing complex
Q12834	CDC20	CDC20-CRKRS-KRT85 containing complex
Q5VU97	CAHD1	CACHD1-RANBP10-ZMIZ1 complex
Q9ULJ6	ZMIZ1	CACHD1-RANBP10-ZMIZ1 complex
